customer_id,customer_name,segment,sales,profit,quantity,orders,customers,profit_margin
AA-4803,Andrew Allen,Consumer,482.0,40.832999999999984,15.0,2,1,0.08471576763485474
CK-125953,Clytie Kelty,Consumer,2091.0,40.64288000000003,43.0,7,1,0.019437054041128658
MH-81152,Mick Hernandez,Home Office,319.0,40.542,9.0,2,1,0.1270909090909091
OT-87301,Olvera Toch,Consumer,220.0,40.379999999999995,2.0,2,1,0.1835454545454545
AG-105251,Andy Gerbode,Corporate,277.0,40.29,7.0,2,1,0.14545126353790613
PF-91202,Peter Fuller,Consumer,322.0,40.2,4.0,1,1,0.12484472049689442
AW-108404,Anthony Witt,Consumer,96.0,40.1124,11.0,2,1,0.41783750000000003
AS-100454,Aaron Smayling,Corporate,97.0,40.0822,13.0,2,1,0.4132185567010309
JK-56253,Jim Karlsson,Consumer,132.0,39.989999999999995,6.0,1,1,0.3029545454545454
VF-217154,Vicky Freymann,Home Office,110.0,39.9292,23.0,4,1,0.3629927272727273
KH-166301,Ken Heidel,Corporate,150.0,39.8592,8.0,2,1,0.265728
DA-134504,Dianna Arnett,Home Office,88.0,39.7876,10.0,2,1,0.45213181818181813
JC-53402,Jasper Cacioppo,Consumer,178.0,39.69,4.0,1,1,0.22297752808988763
KB-63151,Karl Braun,Consumer,1109.0,39.63900000000001,15.0,5,1,0.03574301172227232
AP-107204,Anne Pryor,Home Office,250.0,39.534,25.0,4,1,0.158136
SV-208154,Stuart Van,Corporate,138.0,39.465199999999996,9.0,2,1,0.2859797101449275
KS-163001,Karen Seio,Corporate,212.0,39.4632,12.0,2,1,0.18614716981132076
EB-41702,Evan Bailliet,Consumer,396.0,39.45,3.0,2,1,0.09962121212121212
KC-62551,Karen Carlisle,Corporate,698.0,39.444000000000045,13.0,3,1,0.05651002865329519
GA-147253,Guy Armstrong,Consumer,129.0,39.444,12.0,2,1,0.3057674418604651
JK-56401,Jim Kriz,Home Office,164.0,39.39,2.0,1,1,0.24018292682926828
Dp-32403,Dean percer,Home Office,98.0,39.36,2.0,1,1,0.4016326530612245
CC-122203,Chris Cortes,Consumer,391.0,39.1848,16.0,5,1,0.10021687979539642
MM-172604,Magdelene Morse,Consumer,88.0,39.1191,6.0,2,1,0.4445352272727273
HM-149804,Henry MacAllister,Consumer,140.0,39.0824,7.0,1,1,0.27916
RH-196003,Rob Haberlin,Consumer,776.0,39.04016,20.0,5,1,0.05030948453608247
SM-109501,Suzanne McNair,Corporate,114.0,39.03,6.0,2,1,0.3423684210526316
MH-74402,Mark Haberlin,Corporate,326.0,39.03,8.0,1,1,0.1197239263803681
IL-51002,Ivan Liston,Consumer,685.0,39.029999999999994,17.0,4,1,0.05697810218978101
MH-76202,Matt Hagelstein,Corporate,129.0,38.88,4.0,1,1,0.3013953488372093
RB-97052,Roger Barcio,Home Office,285.0,38.85,9.0,1,1,0.13631578947368422
BD-116354,Brian Derr,Consumer,94.0,38.803200000000004,6.0,2,1,0.41280000000000006
DM-129554,Dario Medina,Corporate,220.0,38.6283,5.0,1,1,0.17558318181818183
BT-114404,Bobby Trafton,Consumer,102.0,38.5698,11.0,2,1,0.37813529411764707
ST-105302,Shui Tom,Consumer,166.0,38.55,7.0,2,1,0.23222891566265058
BS-13802,Bill Stewart,Corporate,310.0,38.46,7.0,2,1,0.12406451612903226
BM-17852,Bryan Mills,Consumer,149.0,38.43,3.0,2,1,0.25791946308724834
JS-56851,Jim Sink,Corporate,263.0,38.309999999999995,3.0,2,1,0.14566539923954372
DW-131954,David Wiener,Corporate,316.0,38.2626,10.0,2,1,0.12108417721518987
SP-209203,Susan Pistek,Consumer,179.0,38.08,17.0,4,1,0.21273743016759775
JK-153254,Jason Klamczynski,Corporate,114.0,38.029399999999995,9.0,2,1,0.3335912280701754
JK-53251,Jason Klamczynski,Corporate,153.0,38.01,3.0,2,1,0.2484313725490196
TS-116102,Troy Staebel,Consumer,1614.0,37.980000000000004,24.0,4,1,0.023531598513011155
JL-51301,Jack Lebron,Consumer,233.0,37.68,8.0,3,1,0.16171673819742488
HD-147853,Harold Dahlen,Home Office,477.0,37.364000000000004,30.0,9,1,0.07833123689727464
EB-141101,Eugene Barchas,Consumer,340.0,37.35,3.0,1,1,0.1098529411764706
AH-104652,Amy Hunt,Consumer,163.0,37.26,6.0,1,1,0.2285889570552147
CK-23251,Christine Kargatis,Home Office,260.0,37.185,18.0,4,1,0.1430192307692308
CS-124903,Cindy Schnelling,Corporate,4905.0,37.18000000000001,53.0,6,1,0.0075800203873598385
PC-190003,Pauline Chand,Home Office,157.0,37.12,11.0,2,1,0.23643312101910827
CR-125803,Clay Rozendal,Home Office,397.0,36.988,7.0,3,1,0.09316876574307305
BP-11551,Becky Pak,Consumer,87.0,36.870000000000005,2.0,1,1,0.4237931034482759
TZ-215804,Tracy Zic,Consumer,94.0,36.8497,17.0,3,1,0.392018085106383
SC-107252,Steven Cartwright,Consumer,807.0,36.81,18.0,4,1,0.045613382899628255
KC-65402,Kelly Collister,Consumer,321.0,36.69,10.0,3,1,0.11429906542056074
FA-142304,Frank Atkinson,Corporate,114.0,36.6508,8.0,2,1,0.32149824561403506
CH-20701,Cathy Hwang,Home Office,528.0,36.642,16.0,3,1,0.06939772727272728
AG-3002,Aleksandra Gannaway,Corporate,595.0,36.62400000000001,21.0,3,1,0.0615529411764706
DW-35851,Dorothy Wardle,Corporate,435.0,36.564,9.0,3,1,0.08405517241379311
RP-193902,Resi Pölking,Consumer,1082.0,36.55500000000001,22.0,6,1,0.03378465804066544
NC-186254,Noah Childs,Corporate,78.0,36.5546,4.0,1,1,0.46864871794871793
KH-163303,Katharine Harms,Corporate,172.0,36.544,8.0,2,1,0.21246511627906975
TS-112051,Thomas Seio,Corporate,584.0,36.510000000000005,5.0,1,1,0.06251712328767124
JD-157904,John Dryer,Consumer,228.0,36.4736,2.0,1,1,0.1599719298245614
SM-203204,Sean Miller,Home Office,536.0,36.4674,7.0,2,1,0.06803619402985074
HA-49201,Helen Andreada,Consumer,100.0,36.449999999999996,4.0,2,1,0.36449999999999994
BT-13052,Beth Thompson,Home Office,391.0,36.369,7.0,4,1,0.0930153452685422
KN-63902,Katherine Nockton,Corporate,201.0,36.33,3.0,2,1,0.18074626865671642
NC-184154,Nathan Cano,Consumer,128.0,36.2352,5.0,2,1,0.2830875
HK-48901,Heather Kirkland,Corporate,301.0,36.18,2.0,2,1,0.12019933554817276
KM-162251,Kalyca Meade,Corporate,921.0,35.99159999999999,23.0,4,1,0.03907882736156351
BT-14851,Brad Thomas,Home Office,174.0,35.879999999999995,10.0,3,1,0.2062068965517241
SW-207554,Steven Ward,Corporate,109.0,35.8207,17.0,2,1,0.32863027522935784
CJ-18752,Carl Jackson,Corporate,1020.0,35.621999999999986,19.0,4,1,0.034923529411764694
EH-39452,Eric Hoffmann,Consumer,223.0,35.58,3.0,1,1,0.15955156950672644
JP-54601,Jennifer Patt,Corporate,113.0,35.43,5.0,1,1,0.3135398230088495
CA-22651,Christina Anderson,Consumer,321.0,35.34,2.0,1,1,0.11009345794392525
CV-128053,Cynthia Voltz,Corporate,84.0,35.28,1.0,1,1,0.42000000000000004
AB-1651,Alan Barnes,Consumer,160.0,35.22,2.0,1,1,0.220125
VP-117601,Victoria Pisteka,Corporate,123.0,35.19,9.0,1,1,0.28609756097560973
EK-37951,Eileen Kiefer,Home Office,140.0,35.187000000000005,16.0,2,1,0.25133571428571433
RP-192703,Rachel Payne,Corporate,495.0,35.17999999999999,26.0,5,1,0.07107070707070706
PJ-190151,Pauline Johnson,Consumer,139.0,35.1,4.0,2,1,0.2525179856115108
SW-102751,Scott Williamson,Consumer,165.0,35.07,6.0,1,1,0.21254545454545454
ST-205304,Shui Tom,Consumer,92.0,35.0008,5.0,2,1,0.38044347826086955
JO-152804,Jas O'Carroll,Consumer,107.0,34.952000000000005,14.0,2,1,0.3266542056074767
BG-16951,Brooke Gillingham,Corporate,280.0,34.8,8.0,1,1,0.12428571428571428
SS-104103,Shahid Shariari,Consumer,221.0,34.769999999999996,10.0,5,1,0.15733031674208142
CK-25951,Clytie Kelty,Consumer,115.0,34.62,3.0,2,1,0.3010434782608695
SJ-105001,Shirley Jackson,Consumer,454.0,34.578,13.0,3,1,0.07616299559471366
JM-58653,John Murray,Consumer,498.0,34.44,3.0,1,1,0.0691566265060241
GT-147554,Guy Thornton,Consumer,78.0,34.3876,6.0,2,1,0.44086666666666663
AC-4502,Amy Cox,Consumer,147.0,34.32,6.0,2,1,0.23346938775510204
SP-209201,Susan Pistek,Consumer,133.0,34.230000000000004,5.0,2,1,0.25736842105263164
HE-148001,Harold Engle,Corporate,392.0,34.152,6.0,3,1,0.08712244897959184
RL-96151,Rob Lucas,Consumer,169.0,33.912,5.0,3,1,0.20066272189349113
SC-208003,Stuart Calhoun,Consumer,408.0,33.9084,14.0,4,1,0.08310882352941176
RH-95102,Rick Huthwaite,Home Office,1252.0,33.90000000000002,22.0,3,1,0.027076677316293946
DV-34651,Dianna Vittorini,Consumer,162.0,33.69,5.0,2,1,0.20796296296296296
HE-48001,Harold Engle,Corporate,172.0,33.63,3.0,2,1,0.1955232558139535
LC-169304,Linda Cazamias,Corporate,90.0,33.5404,12.0,2,1,0.37267111111111106
DB-35551,Dorothy Badders,Corporate,131.0,33.45,3.0,1,1,0.2553435114503817
EC-140502,Erin Creighton,Consumer,231.0,33.42,9.0,3,1,0.14467532467532468
DK-128952,Dana Kaydos,Consumer,2062.0,33.372,21.0,4,1,0.016184287099903008
HD-147854,Harold Dahlen,Home Office,77.0,33.1366,7.0,1,1,0.4303454545454546
NB-85802,Nicole Brennan,Corporate,100.0,32.94,2.0,1,1,0.32939999999999997
LF-71851,Luke Foster,Consumer,351.0,32.879999999999995,2.0,2,1,0.09367521367521366
TH-212354,Tiffany House,Corporate,146.0,32.7146,13.0,4,1,0.224072602739726
AR-105704,Anemone Ratner,Consumer,88.0,32.633,6.0,1,1,0.3708295454545455
MH-74551,Mark Hamilton,Consumer,82.0,32.489999999999995,3.0,3,1,0.3962195121951219
AF-8851,Art Foster,Consumer,139.0,32.46,2.0,1,1,0.23352517985611512
CM-21902,Charlotte Melton,Consumer,134.0,32.43,4.0,1,1,0.24201492537313432
AG-4953,Andrew Gjertsen,Corporate,185.0,32.244,12.0,4,1,0.1742918918918919
DP-131051,Dave Poirier,Corporate,104.0,32.1,2.0,1,1,0.30865384615384617
AZ-7502,Annie Zypern,Consumer,96.0,31.68,2.0,1,1,0.33
DL-129252,Daniel Lacy,Consumer,117.0,31.56,12.0,1,1,0.26974358974358975
RB-195703,Rob Beeghly,Consumer,1510.0,31.24400000000002,65.0,7,1,0.020691390728476835
CL-118901,Carl Ludwig,Consumer,1300.0,31.22999999999998,34.0,3,1,0.024023076923076907
ML-73951,Marina Lichtenstein,Corporate,497.0,31.170000000000016,20.0,4,1,0.06271629778672036
BV-112453,Benjamin Venier,Corporate,143.0,31.112,15.0,3,1,0.21756643356643354
BG-117404,Bruce Geld,Consumer,99.0,31.0678,6.0,2,1,0.3138161616161616
TH-211003,Thea Hendricks,Consumer,940.0,31.06400000000001,26.0,4,1,0.033046808510638306
HR-47702,Hallie Redmond,Home Office,97.0,31.02,2.0,1,1,0.3197938144329897
NW-184003,Natalie Webber,Consumer,2125.0,31.00127999999998,61.0,6,1,0.014588837647058815
VM-218353,Vivian Mathis,Consumer,308.0,31.0,6.0,1,1,0.10064935064935066
JD-160154,Joy Daniels,Consumer,162.0,30.980800000000002,10.0,2,1,0.19123950617283952
LW-172152,Luke Weiss,Consumer,404.0,30.93,19.0,4,1,0.07655940594059406
YS-118801,Yana Sorensen,Corporate,190.0,30.84,5.0,2,1,0.16231578947368422
RP-198551,Roy Phan,Corporate,106.0,30.78,2.0,1,1,0.29037735849056606
DB-31202,David Bremer,Corporate,465.0,30.779999999999998,3.0,2,1,0.06619354838709676
DL-28652,Dan Lawera,Consumer,256.0,30.66,2.0,1,1,0.119765625
VG-117902,Vivek Gonzalez,Consumer,82.0,30.599999999999998,3.0,1,1,0.37317073170731707
DB-29701,Darren Budd,Corporate,181.0,30.57,2.0,1,1,0.16889502762430939
AG-103004,Aleksandra Gannaway,Corporate,119.0,30.5454,7.0,3,1,0.2566840336134454
HG-148454,Harry Greene,Consumer,89.0,30.5218,7.0,2,1,0.34294157303370787
Dp-32402,Dean percer,Home Office,128.0,30.419999999999998,3.0,2,1,0.23765624999999999
SF-100651,Sandra Flanagan,Consumer,583.0,30.354,13.0,3,1,0.05206518010291595
HK-48902,Heather Kirkland,Corporate,336.0,30.24,2.0,1,1,0.09
JL-155051,Jeremy Lonsdale,Consumer,219.0,30.194999999999997,8.0,3,1,0.1378767123287671
BS-13801,Bill Stewart,Corporate,134.0,30.18,3.0,2,1,0.22522388059701492
KD-66151,Ken Dana,Corporate,205.0,30.18,6.0,3,1,0.14721951219512194
JK-60902,Juliana Krohn,Consumer,116.0,30.06,2.0,1,1,0.25913793103448274
CB-24151,Christy Brittain,Consumer,64.0,30.06,2.0,1,1,0.4696875
MA-79952,Michelle Arnett,Home Office,130.0,30.0,2.0,1,1,0.23076923076923078
NB-86551,Nona Balk,Corporate,131.0,29.97,3.0,2,1,0.22877862595419846
SJ-201251,Sanjit Jacobs,Home Office,300.0,29.712,27.0,3,1,0.09904
AH-1952,Alan Haines,Corporate,88.0,29.7,6.0,1,1,0.33749999999999997
TW-210253,Tamara Willingham,Home Office,785.0,29.644,23.0,5,1,0.03776305732484076
GM-145002,Gene McClure,Consumer,286.0,29.61,12.0,3,1,0.10353146853146852
FC-43351,Fred Chung,Corporate,126.0,29.580000000000002,4.0,1,1,0.23476190476190478
ML-77553,Max Ludwig,Home Office,122.0,29.520000000000003,8.0,2,1,0.24196721311475414
JF-54901,Jeremy Farry,Consumer,696.0,29.49,5.0,2,1,0.04237068965517241
JD-157901,John Dryer,Consumer,3292.0,29.432399999999973,42.0,7,1,0.008940583232077757
SW-203502,Sean Wendt,Home Office,1472.0,29.406,42.0,8,1,0.01997690217391304
RD-194801,Rick Duston,Consumer,133.0,29.4,10.0,1,1,0.22105263157894736
BS-13652,Bill Shonely,Corporate,152.0,29.31,4.0,2,1,0.19282894736842104
AG-103902,Allen Goldenen,Consumer,2646.0,28.842000000000006,33.0,4,1,0.010900226757369617
MS-178304,Melanie Seite,Consumer,80.0,28.7712,4.0,1,1,0.35964
CJ-20101,Caroline Jumper,Consumer,116.0,28.71,3.0,2,1,0.2475
RM-197504,Roland Murray,Consumer,98.0,28.6879,4.0,1,1,0.2927336734693877
SR-104252,Sharelle Roach,Home Office,107.0,28.68,5.0,1,1,0.2680373831775701
DE-32552,Deanra Eno,Home Office,2573.0,28.620000000000005,32.0,6,1,0.011123202487368831
DL-29251,Daniel Lacy,Consumer,169.0,28.47,5.0,1,1,0.16846153846153847
MC-75751,Matt Collins,Consumer,719.0,28.32,12.0,2,1,0.03938803894297636
SP-209204,Susan Pistek,Consumer,64.0,28.290000000000003,14.0,3,1,0.44203125000000004
KS-63001,Karen Seio,Corporate,113.0,28.229999999999997,4.0,3,1,0.2498230088495575
IM-150554,Ionia McGrath,Consumer,64.0,27.9756,9.0,2,1,0.43711875
AS-102253,Alan Schoenberger,Corporate,949.0,27.880000000000003,49.0,6,1,0.029378292939936778
AS-100451,Aaron Smayling,Corporate,274.0,27.850199999999997,11.0,2,1,0.10164306569343065
CG-120404,Catherine Glotzbach,Home Office,59.0,27.6338,12.0,3,1,0.46836949152542373
PO-191802,Philisse Overcash,Home Office,682.0,27.495000000000005,16.0,4,1,0.040315249266862176
PS-90451,Penelope Sewall,Home Office,341.0,27.42,6.0,3,1,0.08041055718475074
SC-102301,Scot Coram,Corporate,174.0,27.417,7.0,2,1,0.1575689655172414
TS-116552,Trudy Schmidt,Consumer,278.0,27.36,13.0,5,1,0.09841726618705036
SV-208152,Stuart Van,Corporate,921.0,27.221999999999994,22.0,4,1,0.029557003257328983
SS-101401,Saphhira Shifley,Corporate,62.0,27.18,6.0,1,1,0.4383870967741935
MG-76501,Matthew Grinstein,Home Office,302.0,27.15,1.0,1,1,0.08990066225165562
SU-206653,Stephanie Ulpright,Home Office,370.0,27.132,14.0,4,1,0.07332972972972973
EL-137354,Ed Ludwig,Home Office,125.0,27.1154,9.0,2,1,0.2169232
SV-207851,Stewart Visinsky,Consumer,2781.0,27.114899999999977,29.0,3,1,0.00975005393743257
EN-37802,Edward Nazzal,Consumer,394.0,27.005999999999997,16.0,3,1,0.06854314720812182
RD-199301,Russell D'Ascenzo,Consumer,3249.0,26.93999999999999,34.0,3,1,0.008291782086795934
KA-65251,Kelly Andreada,Consumer,283.0,26.928000000000004,5.0,3,1,0.09515194346289754
GM-144553,Gary Mitchum,Home Office,304.0,26.816,14.0,2,1,0.08821052631578948
CL-18902,Carl Ludwig,Consumer,53.0,26.64,1.0,1,1,0.5026415094339622
HW-149353,Helen Wasserman,Corporate,195.0,26.524,20.0,4,1,0.13602051282051283
NM-84451,Nathan Mautz,Home Office,191.0,26.4,6.0,3,1,0.1382198952879581
NF-185952,Nicole Fjeld,Home Office,700.0,26.346,6.0,3,1,0.037637142857142855
TN-110401,Tanja Norvell,Home Office,188.0,26.310000000000002,3.0,2,1,0.13994680851063832
BD-115601,Brendan Dodson,Home Office,743.0,26.294100000000007,18.0,3,1,0.03538909825033648
NF-84753,Neil Französisch,Home Office,587.0,26.226000000000006,23.0,4,1,0.04467802385008519
AS-1351,Adrian Shami,Home Office,187.0,26.1,6.0,1,1,0.139572192513369
AR-4051,Allen Rosenblatt,Corporate,144.0,25.86,2.0,2,1,0.17958333333333332
ME-180104,Michelle Ellison,Corporate,99.0,25.792,5.0,1,1,0.26052525252525255
AA-4801,Andrew Allen,Consumer,496.0,25.68,8.0,2,1,0.051774193548387096
ML-180403,Michelle Lonsdale,Corporate,633.0,25.68,19.0,5,1,0.04056872037914692
BC-11251,Becky Castell,Home Office,85.0,25.53,5.0,3,1,0.3003529411764706
SO-103351,Sean O'Donnell,Consumer,130.0,25.47,9.0,1,1,0.19592307692307692
CR-26252,Corey Roper,Home Office,100.0,25.47,6.0,1,1,0.2547
JB-59251,Joni Blumstein,Consumer,74.0,25.380000000000003,5.0,2,1,0.342972972972973
TR-113252,Toby Ritter,Consumer,123.0,25.32,3.0,2,1,0.20585365853658535
AS-2253,Alan Schoenberger,Corporate,189.0,25.14,4.0,3,1,0.13301587301587303
MZ-75152,Mary Zewe,Corporate,150.0,25.05,5.0,1,1,0.167
LC-169604,Lindsay Castell,Home Office,88.0,25.049999999999997,11.0,2,1,0.28465909090909086
AB-1052,Adrian Barton,Consumer,64.0,25.02,4.0,1,1,0.3909375
JF-52951,Jason Fortune-,Consumer,165.0,24.689999999999998,3.0,1,1,0.14963636363636362
JM-56553,Jim Mitchum,Corporate,102.0,24.57,1.0,1,1,0.24088235294117646
JP-61351,Julie Prescott,Home Office,231.0,24.57,5.0,3,1,0.10636363636363637
AD-101801,Alan Dominguez,Home Office,8036.0,24.264300000000077,53.0,7,1,0.0030194499751120055
RB-196454,Robert Barroso,Corporate,69.0,24.211799999999997,4.0,2,1,0.350895652173913
JH-159852,Joseph Holt,Consumer,125.0,24.156000000000002,7.0,3,1,0.19324800000000003
VM-116851,Valerie Mitchum,Home Office,58.0,24.09,4.0,2,1,0.4153448275862069
TH-115502,Tracy Hopkins,Home Office,93.0,24.06,2.0,1,1,0.2587096774193548
KH-163602,Katherine Hughes,Consumer,509.0,23.97,19.0,4,1,0.047092337917485266
MS-73652,Maribeth Schnelling,Consumer,133.0,23.97,1.0,1,1,0.18022556390977443
DK-33752,Dennis Kane,Consumer,60.0,23.88,2.0,1,1,0.39799999999999996
MC-172752,Marc Crier,Consumer,2521.0,23.86800000000001,41.0,8,1,0.0094676715589052
NC-86251,Noah Childs,Corporate,339.0,23.76,3.0,1,1,0.07008849557522125
JM-156554,Jim Mitchum,Corporate,112.0,23.6469,17.0,2,1,0.2111330357142857
JL-151754,James Lanier,Home Office,87.0,23.5872,6.0,1,1,0.2711172413793103
CM-124452,Chuck Magee,Consumer,3692.0,23.53499999999999,31.0,4,1,0.006374593716143009
AH-101201,Adrian Hane,Home Office,336.0,23.52,7.0,1,1,0.06999999999999999
BF-110054,Barry Franz,Home Office,87.0,23.4924,8.0,2,1,0.27002758620689654
FW-143954,Fred Wasserman,Corporate,81.0,23.491300000000003,9.0,3,1,0.2900160493827161
ML-77552,Max Ludwig,Home Office,51.0,23.4,1.0,1,1,0.4588235294117647
QJ-92551,Quincy Jones,Corporate,165.0,23.34,9.0,2,1,0.14145454545454544
RA-99152,Russell Applegate,Consumer,219.0,23.28,4.0,1,1,0.10630136986301371
EM-40952,Eudokia Martin,Corporate,193.0,23.16,4.0,1,1,0.12
BP-11552,Becky Pak,Consumer,175.0,23.1,6.0,1,1,0.132
LF-71852,Luke Foster,Consumer,205.0,22.968,13.0,3,1,0.11203902439024391
FH-43651,Fred Hopkins,Corporate,192.0,22.95,13.0,1,1,0.11953124999999999
BG-16952,Brooke Gillingham,Corporate,76.0,22.65,5.0,1,1,0.29802631578947364
ER-138554,Elpida Rittenbach,Corporate,78.0,22.5852,6.0,1,1,0.28955384615384616
GB-145302,George Bell,Corporate,275.0,22.5,8.0,2,1,0.08181818181818182
JJ-157604,Joel Jenkins,Home Office,75.0,22.453200000000002,6.0,1,1,0.29937600000000003
AS-106303,Ann Steele,Home Office,80.0,22.26,3.0,1,1,0.27825
AS-102404,Alan Shonely,Consumer,75.0,22.216,6.0,3,1,0.29621333333333333
Dl-136004,Dorris liebe,Corporate,60.0,22.2,6.0,1,1,0.37
BB-115453,Brenda Bowman,Corporate,302.0,22.14,29.0,5,1,0.07331125827814569
LP-70802,Liz Pelletier,Consumer,111.0,22.14,2.0,1,1,0.19945945945945948
EM-142004,Evan Minnotte,Home Office,57.0,22.083499999999997,5.0,1,1,0.38742982456140346
JS-159403,Joni Sundaresam,Home Office,1243.0,21.976000000000003,28.0,4,1,0.017679806918744975
PO-91802,Philisse Overcash,Home Office,88.0,21.84,8.0,2,1,0.24818181818181817
EK-137954,Eileen Kiefer,Home Office,79.0,21.8376,6.0,2,1,0.2764253164556962
JF-154904,Jeremy Farry,Consumer,52.0,21.8027,14.0,5,1,0.41928269230769233
AZ-7503,Annie Zypern,Consumer,120.0,21.785999999999998,9.0,3,1,0.18155
CC-125504,Clay Cheatham,Consumer,45.0,21.7728,7.0,1,1,0.48384
CD-19802,Carol Darley,Consumer,156.0,21.720000000000002,3.0,2,1,0.13923076923076924
DK-28352,Damala Kotsonis,Corporate,1537.0,21.617999999999995,26.0,7,1,0.014065061808718278
GG-46502,Greg Guthrie,Corporate,974.0,21.552,14.0,4,1,0.02212731006160164
XP-118652,Xylona Preis,Consumer,708.0,21.42,15.0,1,1,0.030254237288135595
MG-81452,Mike Gockenbach,Consumer,348.0,21.36,6.0,1,1,0.06137931034482758
FM-42901,Frank Merwin,Home Office,327.0,21.330000000000013,12.0,4,1,0.06522935779816517
MS-77101,Maurice Satty,Consumer,164.0,21.33,5.0,2,1,0.13006097560975607
EH-39901,Erica Hackney,Consumer,635.0,21.254999999999995,22.0,5,1,0.03347244094488188
BD-116203,Brian DeCherney,Consumer,43.0,21.2,5.0,1,1,0.49302325581395345
VS-118201,Vivek Sundaresam,Consumer,71.0,21.15,5.0,3,1,0.29788732394366196
MK-79052,Michael Kennedy,Corporate,187.0,21.06,2.0,2,1,0.11262032085561496
FH-42752,Frank Hawley,Corporate,56.0,20.64,4.0,1,1,0.3685714285714286
RB-93601,Raymond Buch,Consumer,171.0,20.43,8.0,2,1,0.11947368421052632
PC-90002,Pauline Chand,Home Office,120.0,20.4,1.0,1,1,0.16999999999999998
BF-11701,Ben Ferrer,Home Office,268.0,20.4,4.0,2,1,0.07611940298507462
MS-177101,Maurice Satty,Consumer,131.0,20.25,10.0,4,1,0.15458015267175573
JC-157753,John Castell,Consumer,113.0,20.24,4.0,1,1,0.1791150442477876
CG-25201,Claire Gute,Consumer,168.0,20.178,7.0,3,1,0.12010714285714286
VM-118352,Vivian Mathis,Consumer,61.0,20.04,2.0,1,1,0.3285245901639344
PB-88052,Patrick Bzostek,Home Office,620.0,19.77,3.0,2,1,0.031887096774193546
AR-105403,Andy Reiter,Consumer,157.0,19.744000000000003,13.0,3,1,0.1257579617834395
KD-63452,Katherine Ducich,Consumer,173.0,19.65,5.0,2,1,0.11358381502890172
NK-184904,Neil Knudson,Home Office,46.0,19.6449,12.0,3,1,0.42706304347826085
LS-169454,Linda Southworth,Corporate,101.0,19.605,5.0,3,1,0.19410891089108911
TH-111153,Thea Hudgings,Corporate,65.0,19.5,10.0,1,1,0.3
GZ-44702,Gary Zandusky,Consumer,62.0,19.5,7.0,1,1,0.31451612903225806
SE-101101,Sanjit Engle,Consumer,271.0,19.5,9.0,1,1,0.07195571955719557
CC-21452,Charles Crestani,Consumer,49.0,19.44,2.0,1,1,0.39673469387755106
MN-79352,Michael Nguyen,Consumer,2002.0,19.302000000000003,13.0,2,1,0.009641358641358642
ES-140804,Erin Smith,Corporate,144.0,19.271,4.0,2,1,0.1338263888888889
KH-66902,Kristen Hastings,Corporate,52.0,19.14,1.0,1,1,0.3680769230769231
DP-33902,Dennis Pardue,Home Office,91.0,19.08,1.0,1,1,0.20967032967032964
SC-108452,Sung Chung,Consumer,754.0,19.02,17.0,3,1,0.02522546419098143
TS-113402,Toby Swindell,Consumer,163.0,18.9,10.0,1,1,0.11595092024539877
MH-176204,Matt Hagelstein,Corporate,59.0,18.8662,3.0,2,1,0.31976610169491526
AH-753,Adam Hart,Corporate,45.0,18.78,3.0,1,1,0.41733333333333333
KT-164803,Kean Thornton,Consumer,157.0,18.580000000000002,10.0,2,1,0.118343949044586
LW-69901,Lindsay Williams,Corporate,172.0,18.57,6.0,3,1,0.10796511627906977
SS-208754,Sung Shariari,Consumer,46.0,18.532600000000002,6.0,2,1,0.40288260869565223
SC-100952,Sanjit Chand,Consumer,171.0,18.51,4.0,2,1,0.10824561403508773
BW-12002,Ben Wallace,Consumer,109.0,18.48,4.0,1,1,0.16954128440366972
JM-55802,Jill Matthias,Consumer,165.0,18.48,3.0,2,1,0.112
GH-144101,Gary Hansen,Home Office,458.0,18.402,7.0,2,1,0.040179039301310046
TC-112951,Toby Carlisle,Consumer,141.0,18.12,5.0,2,1,0.12851063829787235
KC-66752,Kimberly Carter,Corporate,136.0,18.119999999999997,6.0,1,1,0.13323529411764704
EM-39602,Eric Murdock,Consumer,100.0,18.0,1.0,1,1,0.18
DK-130903,Dave Kipp,Consumer,540.0,17.954159999999998,8.0,3,1,0.03324844444444444
BG-17401,Bruce Geld,Consumer,145.0,17.85,6.0,2,1,0.12310344827586207
EB-37501,Edward Becker,Corporate,173.0,17.85,5.0,1,1,0.10317919075144509
DD-135701,Dorothy Dickinson,Consumer,52.0,17.58,1.0,1,1,0.33807692307692305
SG-100801,Sandra Glassco,Consumer,66.0,17.58,6.0,1,1,0.26636363636363636
HA-49051,Helen Abelman,Consumer,146.0,17.52,2.0,1,1,0.12
HH-50102,Hilary Holden,Corporate,201.0,17.490000000000002,8.0,2,1,0.08701492537313434
DV-130454,Darrin Van Huff,Corporate,38.0,17.483,7.0,2,1,0.4600789473684211
FA-42301,Frank Atkinson,Corporate,163.0,17.478,10.0,4,1,0.10722699386503068
CM-121604,Charles McCrossin,Consumer,121.0,17.465400000000002,8.0,2,1,0.1443421487603306
NH-186103,Nicole Hansen,Corporate,146.0,17.44,4.0,1,1,0.11945205479452056
SH-103952,Shahid Hopkins,Consumer,67.0,17.43,2.0,1,1,0.2601492537313433
BT-15301,Bradley Talbott,Home Office,80.0,17.415,3.0,2,1,0.21768749999999998
JH-59102,Jonathan Howell,Consumer,125.0,17.4,4.0,1,1,0.1392
